,0000 - cctns.txt,0000 - gamma j.txt,0000 - inventory.txt,1995 - gemini.txt,1995 - Landsat7.txt,1997 - Modis.txt,1998 - themas.txt,1999 - Defense.txt,1999 - multi-mahjong.txt,1999 - tcs.txt,2000 - Barrel.txt,2000 - nasa x38.txt,2001 - beyond.txt,2001 - ctc network.txt,2001 - elsfork.txt,2001 - esa.txt,2001 - hats.txt,2001 - npac.txt,2002 - evla back.txt,2002 - evla corr.txt,2003 - agentmom.txt,2003 - pnnl.txt,2003 - qheadache.txt,2003 - tachonet.txt,2004 - colorcast.txt,2004 - grid bgc.txt,2004 - rlcs.txt,2004 - SGVTraffic.txt,2004 - sprat.txt,2005 - clarus high.txt,2005 - clarus low.txt,2005 - grid 3D.txt,2005 - nenios.txt,2005 - phin.txt,2005 - pontis.txt,2005 - triangle.txt,2005 - znix.txt,2006 - eirene sys 15.txt,2006 - stewards.txt,2007 - e-store.txt,2007 - eirene fun 7.txt,2007 - ertms.txt,2007 - get real 0.2.txt,2007 - mdot.txt,2007 - nde.txt,2007 - puget sound.txt,2007 - Wildlife.txt,2008 - caiso.txt,2008 - virtual ed.txt,2009 - gaia.txt,2009 - library.txt,2009 - library2.txt,2009 - peppol.txt,2009 - video search.txt,2009 - warc III.txt,2010 - blit draft.txt,2010 - fishing.txt,2010 - home 1.3.txt,2010 - mashboot.txt,2010 - split merge.txt,2011 - CCHIT.txt,2011 - KMS.txt,2012 - EMR CCHCS EA.txt,2012 - EMR CCHCS ISO.txt,2012 - EMR CCHIT LT.txt,2012 - EMR HHS.txt,2012 - EMR HL7 DC.txt,2012 - EMR HL7 IN.txt,2012 - EMR Pharmacy.txt,2012 - NASAProcessReq.txt,2013 - iTrust.txt,2014 - Minutia.txt,2016 - FDP Clearinghouse.txt,2017 - ePhyto.txt,2017 - NISTMfgData.txt,2018 - DataWarehouse.txt,2019 - MOSAR.txt,2021 - ConnectedVehiclePilotNYC.txt,2021 - ReqView.txt,2022 - MobileSurveillance.txt,2022 - UAM IMS.txt,automated-insulin-pump.txt,EHR System FuncReq - LA DHS.txt,EHR System TechReq LA DHS.txt,light-control-system.txt,RROWDyS.txt
2007 - get real 0.2.txt,0.6402896642684937,0.6639062166213989,0.7362801432609558,0.746272623538971,0.6868639588356018,0.6229237914085388,0.5992934703826904,0.5977948904037476,0.6604246497154236,0.5570346117019653,0.6824400424957275,0.5889993906021118,0.6474917531013489,0.6844855546951294,0.7392407059669495,0.6373879313468933,0.585989773273468,0.620788037776947,0.7254843711853027,0.7404300570487976,0.669649600982666,0.6449511051177979,0.6395640969276428,0.6401389241218567,0.7198134064674377,0.6068745255470276,0.6249497532844543,0.7627781629562378,0.6302865743637085,0.7372685670852661,0.7197180986404419,0.6839905977249146,0.6735514402389526,0.7226627469062805,0.7362226843833923,0.6821768879890442,0.7536143660545349,0.710308313369751,0.6578831076622009,0.6665518283843994,0.6485760807991028,0.5855032801628113,0.9999999403953552,0.6104724407196045,0.7188852429389954,0.7313136458396912,0.6431605815887451,0.5763621926307678,0.7667543292045593,0.7121814489364624,0.7366414070129395,0.742454469203949,0.7296383380889893,0.680290699005127,0.6694898009300232,0.68234783411026,0.6243546605110168,0.6398620009422302,0.7231500744819641,0.7745257616043091,0.6261085271835327,0.712561309337616,0.6880046129226685,0.609376847743988,0.6514418721199036,0.6629396677017212,0.5992786884307861,0.6573206782341003,0.6088946461677551,0.580766499042511,0.5070009231567383,0.7377912998199463,0.7768262624740601,0.7742409706115723,0.6695977449417114,0.7004066705703735,0.6060909628868103,0.5892598032951355,0.705996036529541,0.7255210876464844,0.6893376708030701,0.5542198419570923,0.6689934730529785,0.7523942589759827,0.6857903599739075,0.5898681282997131
2007 - mdot.txt,0.7862405776977539,0.8384761214256287,0.6296574473381042,0.6766937375068665,0.7432791590690613,0.8627921342849731,0.8479202389717102,0.8614324331283569,0.827339768409729,0.8702689409255981,0.6788433790206909,0.8599404096603394,0.8035675287246704,0.7268520593643188,0.6754438281059265,0.8827500343322754,0.8676086664199829,0.6574670076370239,0.7103829383850098,0.6901092529296875,0.8134187459945679,0.867343544960022,0.8141509890556335,0.6244519948959351,0.6212570667266846,0.8541156053543091,0.8849046230316162,0.7564833760261536,0.8719417452812195,0.7067869901657104,0.7262503504753113,0.6568569540977478,0.5685981512069702,0.6661906242370605,0.7288621664047241,0.819412350654602,0.7082779407501221,0.6721142530441284,0.8605963587760925,0.8386869430541992,0.698228120803833,0.8273546099662781,0.6104724407196045,1.0,0.7154422402381897,0.6293656229972839,0.8845027685165405,0.5578903555870056,0.7048420906066895,0.6820156574249268,0.6373583078384399,0.6393213868141174,0.7293970584869385,0.6246907114982605,0.6112638115882874,0.8725098371505737,0.8635818362236023,0.7915884852409363,0.65352863073349,0.661365270614624,0.7980949282646179,0.6332693099975586,0.8528783321380615,0.7679046392440796,0.583297610282898,0.5760878920555115,0.8210404515266418,0.8586434125900269,0.707072377204895,0.8159902095794678,0.7752042412757874,0.7032498121261597,0.7242701053619385,0.6935361623764038,0.8771288394927979,0.7269709706306458,0.8711713552474976,0.8526773452758789,0.6861908435821533,0.73150634765625,0.6347061991691589,0.5280228853225708,0.6711972951889038,0.6745210289955139,0.6277849674224854,0.8313682675361633
2007 - nde.txt,0.6480281949043274,0.740853488445282,0.8072609901428223,0.8728044033050537,0.8660516738891602,0.7290179133415222,0.7405440211296082,0.7510541677474976,0.7200990915298462,0.7112818956375122,0.786696195602417,0.7153208255767822,0.6525116562843323,0.9069822430610657,0.8415390253067017,0.7296855449676514,0.7356586456298828,0.8601327538490295,0.9004845023155212,0.8698534965515137,0.7288650870323181,0.7209776043891907,0.7613929510116577,0.6550335884094238,0.7666082382202148,0.7423648238182068,0.7383557558059692,0.9115645885467529,0.7270339727401733,0.8632349967956543,0.8401427268981934,0.754785418510437,0.7079442739486694,0.8289392590522766,0.9188002347946167,0.7407062649726868,0.9150327444076538,0.8239738345146179,0.7330322861671448,0.7721782922744751,0.7601303458213806,0.6813846230506897,0.7188852429389954,0.7154422402381897,1.0000001192092896,0.8080790042877197,0.7428308725357056,0.648890495300293,0.9202315807342529,0.7796180248260498,0.8752090930938721,0.8898499608039856,0.9013327360153198,0.7552297115325928,0.6915779113769531,0.7740371227264404,0.7261641621589661,0.7563564777374268,0.8391751050949097,0.8445543646812439,0.7121624946594238,0.7839348912239075,0.7630411386489868,0.6895148754119873,0.6602845788002014,0.7035040855407715,0.7281089425086975,0.7413150072097778,0.5999073386192322,0.6936455965042114,0.6425423622131348,0.9299222230911255,0.9110968708992004,0.8472428321838379,0.7743739485740662,0.8661713600158691,0.7089554071426392,0.7484642863273621,0.8982279300689697,0.8653957843780518,0.7723525762557983,0.5734093189239502,0.8156366348266602,0.8359072208404541,0.7741443514823914,0.7437518835067749
2007 - puget sound.txt,0.7141715288162231,0.6554010510444641,0.8816177845001221,0.7476682662963867,0.7129442691802979,0.6987969279289246,0.6355123519897461,0.5764747858047485,0.6737838387489319,0.5488962531089783,0.7972362637519836,0.5829485654830933,0.7108548283576965,0.7885048985481262,0.833042323589325,0.6756475567817688,0.5972840189933777,0.6687290668487549,0.8671281337738037,0.8675493001937866,0.7021949291229248,0.7254679799079895,0.6825336217880249,0.7595812678337097,0.9124094247817993,0.6066291928291321,0.6038624048233032,0.8210333585739136,0.6507521271705627,0.8512325882911682,0.8012130856513977,0.8755009174346924,0.8570363521575928,0.8142812252044678,0.786419689655304,0.7088447213172913,0.865310788154602,0.6866479516029358,0.6840109825134277,0.6717804074287415,0.6516920924186707,0.5601556301116943,0.7313136458396912,0.6293656229972839,0.8080790042877197,1.0000001192092896,0.6326731443405151,0.7654321193695068,0.836531400680542,0.8522917032241821,0.8137794137001038,0.8351451754570007,0.7794986963272095,0.9032285213470459,0.8465795516967773,0.7291591167449951,0.6424954533576965,0.7109944224357605,0.9263284802436829,0.8926929235458374,0.6317493319511414,0.8728141784667969,0.6839075088500977,0.5557538270950317,0.8000264763832092,0.7327022552490234,0.5964106321334839,0.6641862988471985,0.641888439655304,0.5808181762695312,0.496481329202652,0.8786449432373047,0.8480322360992432,0.8728851079940796,0.7216991782188416,0.6998646259307861,0.5719291567802429,0.5700282454490662,0.8521251678466797,0.7464847564697266,0.8234036564826965,0.7665152549743652,0.7144412994384766,0.8348286747932434,0.8494973182678223,0.5677248239517212
2007 - Wildlife.txt,0.7966979742050171,0.9127919673919678,0.6525049209594727,0.7401431798934937,0.7842695713043213,0.8475790619850159,0.8790098428726196,0.8974637985229492,0.8948701024055481,0.900977611541748,0.6355667114257812,0.8977139592170715,0.7930274605751038,0.7310914993286133,0.7096320986747742,0.8948541879653931,0.9142146110534668,0.6698741316795349,0.7088630795478821,0.6752318143844604,0.8474228978157043,0.855530321598053,0.8867475986480713,0.6096985936164856,0.6170703172683716,0.9356224536895752,0.9284629821777344,0.7584779262542725,0.9070870280265808,0.6780487298965454,0.7064098119735718,0.6567305326461792,0.5502288937568665,0.6669394969940186,0.7880722880363464,0.9001210927963257,0.7403055429458618,0.703325629234314,0.8981732726097107,0.9119956493377686,0.7446568608283997,0.878040611743927,0.6431605815887451,0.8845027685165405,0.7428308725357056,0.6326731443405151,1.0,0.48839130997657776,0.7491215467453003,0.6539570689201355,0.6920260190963745,0.6981425285339355,0.7449352145195007,0.623687207698822,0.5791489481925964,0.9150396585464478,0.885449230670929,0.792730450630188,0.6678631901741028,0.6822298169136047,0.8777599334716797,0.6140772104263306,0.9098614454269409,0.84427809715271,0.5283246636390686,0.5564773082733154,0.8968647718429565,0.9156103730201721,0.6952594518661499,0.8580186367034912,0.8161661624908447,0.7168523669242859,0.7459313273429871,0.6975476741790771,0.9228696227073669,0.7423167824745178,0.9037521481513977,0.91849684715271,0.7189667224884033,0.7505066394805908,0.6295216083526611,0.445754736661911,0.6990031003952026,0.679495096206665,0.6310659646987915,0.8992588520050049
2008 - caiso.txt,0.6749786734580994,0.5281426310539246,0.7492894530296326,0.6192078590393066,0.5887452960014343,0.6502188444137573,0.5882683396339417,0.4600660800933838,0.540691614151001,0.4728914201259613,0.7573835253715515,0.5285826921463013,0.6552639603614807,0.7012479901313782,0.7147268652915955,0.594260036945343,0.45654675364494324,0.5486857295036316,0.7689944505691528,0.7804384827613831,0.5412399768829346,0.6915825009346008,0.4783928394317627,0.7711141705513,0.806675910949707,0.46475711464881897,0.5362434983253479,0.7053913474082947,0.5447651743888855,0.7213483452796936,0.713399350643158,0.7116405963897705,0.7830910682678223,0.7457085847854614,0.6368222236633301,0.5281492471694946,0.6933202743530273,0.6161878108978271,0.6204971075057983,0.513050377368927,0.5656558275222778,0.5262560248374939,0.5763621926307678,0.5578903555870056,0.648890495300293,0.7654321193695068,0.48839130997657776,1.0000001192092896,0.6469501852989197,0.7668019533157349,0.6321238875389099,0.6287230849266052,0.6238419413566589,0.7270885109901428,0.7992843985557556,0.593458354473114,0.5844427943229675,0.6933779716491699,0.7408025860786438,0.6828017830848694,0.5398942232131958,0.7952592968940735,0.5599933862686157,0.47374778985977173,0.8065015077590942,0.7612601518630981,0.48565492033958435,0.5561434626579285,0.6336071491241455,0.5841480493545532,0.4260035455226898,0.6964072585105896,0.7338276505470276,0.769662618637085,0.6059842109680176,0.6115230917930603,0.48980438709259033,0.4766462743282318,0.6286068558692932,0.6406784057617188,0.7758374810218811,0.8126733303070068,0.6610262393951416,0.7395928502082825,0.7431132197380066,0.4783204197883606
2008 - virtual ed.txt,0.7128311991691589,0.7692190408706665,0.84273761510849,0.8869121074676514,0.8430137634277344,0.7218693494796753,0.7295676469802856,0.7422610521316528,0.7635830640792847,0.6903240084648132,0.7768242955207825,0.702785849571228,0.6918638348579407,0.8651820421218872,0.8695673942565918,0.7333733439445496,0.7366547584533691,0.811115562915802,0.8893836140632629,0.877633273601532,0.7555573582649231,0.7604882121086121,0.7690189480781555,0.7051602005958557,0.8050386905670166,0.7426900267601013,0.738751232624054,0.9170506000518799,0.7260946035385132,0.8652660846710205,0.8365780115127563,0.7697128057479858,0.7569717168807983,0.8322726488113403,0.898614764213562,0.7867605686187744,0.9148643612861633,0.8400986790657043,0.7660019993782043,0.7808462977409363,0.7909303307533264,0.6847327947616577,0.7667543292045593,0.7048420906066895,0.9202315807342529,0.836531400680542,0.7491215467453003,0.6469501852989197,1.0,0.7821558713912964,0.8854672312736511,0.8915392160415649,0.8817440867424011,0.7903006076812744,0.7364698648452759,0.7848167419433594,0.7391006946563721,0.777721107006073,0.8650538325309753,0.8592678904533386,0.7143403887748718,0.8204165101051331,0.7723171710968018,0.693269670009613,0.688916027545929,0.726254403591156,0.705033540725708,0.7361538410186768,0.6500400304794312,0.6707413792610168,0.6353830695152283,0.9038755893707275,0.9006649255752563,0.8659939765930176,0.8009917736053467,0.8519782423973083,0.7145165801048279,0.7217639684677124,0.874139130115509,0.8817121386528015,0.7866697907447815,0.597044825553894,0.8227710127830505,0.8641394972801208,0.8152098059654236,0.7093304991722107
2009 - gaia.txt,0.7256078720092773,0.6502036452293396,0.8595149517059326,0.78200364112854,0.7510055899620056,0.7506174445152283,0.6508769392967224,0.5856648683547974,0.6944646835327148,0.5642309188842773,0.8855296969413757,0.6230809688568115,0.7549974322319031,0.7995067238807678,0.8494575619697571,0.6840382814407349,0.6053085327148438,0.6604889035224915,0.8790391683578491,0.883629322052002,0.7112112641334534,0.7644057869911194,0.6733665466308594,0.8034165501594543,0.8828219175338745,0.6108165383338928,0.6423504948616028,0.823018491268158,0.6659866571426392,0.8340998888015747,0.8155249357223511,0.8755589723587036,0.8023236989974976,0.8244138360023499,0.7861136198043823,0.6906481981277466,0.8550218939781189,0.7269029021263123,0.6982244253158569,0.6450181007385254,0.6959410309791565,0.6210970282554626,0.7121814489364624,0.6820156574249268,0.7796180248260498,0.8522917032241821,0.6539570689201355,0.7668019533157349,0.7821558713912964,1.0,0.7756038308143616,0.7911044359207153,0.7854443788528442,0.838677167892456,0.8954052329063416,0.7269514799118042,0.6807393431663513,0.7377460598945618,0.8493655920028687,0.8495966792106628,0.6208149790763855,0.8321089744567871,0.6921904683113098,0.5593714118003845,0.8204209804534912,0.7339940667152405,0.5839287042617798,0.6719198226928711,0.6535664200782776,0.5894265174865723,0.48507148027420044,0.8499053716659546,0.8338251113891602,0.8865106105804443,0.7266879081726074,0.7678695321083069,0.6250188946723938,0.5979346036911011,0.8124760985374451,0.7833786606788635,0.81499844789505,0.8033848404884338,0.7135285139083862,0.8194957971572876,0.8551905751228333,0.5696440935134888
2009 - library.txt,0.6909145712852478,0.7189244627952576,0.8439743518829346,0.8824912905693054,0.8259595632553101,0.6822260618209839,0.6908021569252014,0.673663318157196,0.7062409520149231,0.6216078400611877,0.7843174338340759,0.6589258909225464,0.6670794486999512,0.8416284918785095,0.8702145218849182,0.6883105039596558,0.6660271286964417,0.7796990871429443,0.8747156858444214,0.856311559677124,0.7369300723075867,0.7113490104675293,0.7503365874290466,0.6872279644012451,0.8002340197563171,0.6816935539245605,0.6817282438278198,0.8487377166748047,0.6899417638778687,0.842255711555481,0.8271639347076416,0.7465842366218567,0.7282926440238953,0.8400663137435913,0.8718773126602173,0.7367219924926758,0.8816542029380798,0.8151212334632874,0.730137825012207,0.7399340867996216,0.7497076392173767,0.6436877250671387,0.7366414070129395,0.6373583078384399,0.8752090930938721,0.8137794137001038,0.6920260190963745,0.6321238875389099,0.8854672312736511,0.7756038308143616,1.0,0.9545919299125671,0.8522763252258301,0.7467211484909058,0.7610164880752563,0.7575302124023438,0.686966061592102,0.7211945056915283,0.8554559350013733,0.8089919090270996,0.7065322399139404,0.8182175159454346,0.7626967430114746,0.6602691411972046,0.7025731801986694,0.7424232959747314,0.6533396244049072,0.7063931226730347,0.6399673819541931,0.6435670852661133,0.5923929214477539,0.8756101131439209,0.8996607661247253,0.8403583765029907,0.7451303005218506,0.821442723274231,0.651155948638916,0.6758473515510559,0.8608924150466919,0.8402366042137146,0.7314573526382446,0.5927451848983765,0.79085773229599,0.8650901317596436,0.7887344360351562,0.6715531945228577
2009 - library2.txt,0.6844521760940552,0.7227291464805603,0.8508703112602234,0.892734944820404,0.8316435813903809,0.6957709193229675,0.6912354230880737,0.675923764705658,0.7009125351905823,0.6234080791473389,0.7774865627288818,0.6508821845054626,0.656985878944397,0.8528377413749695,0.8793994188308716,0.7000834345817566,0.67447429895401,0.780795693397522,0.8835753798484802,0.854110062122345,0.7328478097915649,0.7156548500061035,0.77144455909729,0.6801266074180603,0.8047080039978027,0.6903449892997742,0.6739755868911743,0.8588972091674805,0.6849231123924255,0.8541904091835022,0.8188000917434692,0.7790627479553223,0.7242720723152161,0.869232714176178,0.8725003600120544,0.7443996071815491,0.8935354351997375,0.8178551197052002,0.7320352792739868,0.7402544021606445,0.7612161636352539,0.6385297775268555,0.742454469203949,0.6393213868141174,0.8898499608039856,0.8351451754570007,0.6981425285339355,0.6287230849266052,0.8915392160415649,0.7911044359207153,0.9545919299125671,1.0,0.8713371753692627,0.7514885067939758,0.7533524036407471,0.7676085233688354,0.6835435032844543,0.7149412631988525,0.8570936322212219,0.8273376822471619,0.7068986892700195,0.8191685676574707,0.7588834166526794,0.6498929858207703,0.6991345882415771,0.7301644086837769,0.6711654663085938,0.7106015682220459,0.6395679712295532,0.648247480392456,0.5914613008499146,0.8953490257263184,0.9015612602233887,0.8413190841674805,0.7566184997558594,0.8392381072044373,0.65511155128479,0.6755587458610535,0.8981237411499023,0.8393586277961731,0.7345419526100159,0.5930509567260742,0.7995267510414124,0.8564901947975159,0.7952545881271362,0.686545729637146
2009 - peppol.txt,0.7040684223175049,0.7003253698348999,0.7937745451927185,0.9076274037361145,0.8902418613433838,0.7252210378646851,0.7343573570251465,0.7375397682189941,0.7201650142669678,0.7094324827194214,0.7858819961547852,0.714706301689148,0.6761314272880554,0.8568136692047119,0.8362621665000916,0.7282121181488037,0.7363796830177307,0.7755212783813477,0.8795192837715149,0.8568894863128662,0.7264013886451721,0.7462122440338135,0.7406507134437561,0.706939697265625,0.7562216520309448,0.7219410538673401,0.7448174953460693,0.9154284000396729,0.7405388355255127,0.8681842684745789,0.8711451292037964,0.7645499110221863,0.6937054395675659,0.877716600894928,0.897098183631897,0.7269709706306458,0.8881616592407227,0.8652216196060181,0.7478460669517517,0.7482240200042725,0.8163163661956787,0.7314559817314148,0.7296383380889893,0.7293970584869385,0.9013327360153198,0.7794986963272095,0.7449352145195007,0.6238419413566589,0.8817440867424011,0.7854443788528442,0.8522763252258301,0.8713371753692627,1.0,0.7356913089752197,0.7225781083106995,0.7742335796356201,0.7476223707199097,0.7572153210639954,0.8115854263305664,0.7968994975090027,0.7351060509681702,0.779544472694397,0.7683314681053162,0.6824089884757996,0.7013144493103027,0.7660269737243652,0.7241870164871216,0.746549129486084,0.6671697497367859,0.6865497827529907,0.6327808499336243,0.867204487323761,0.8958459496498108,0.8420310020446777,0.7633637189865112,0.8998949527740479,0.7185801863670349,0.7379940748214722,0.8706541061401367,0.8980260491371155,0.7689121961593628,0.6055998206138611,0.8174365758895874,0.8147476315498352,0.7905189394950867,0.7283025979995728
2009 - video search.txt,0.6968231201171875,0.6361467838287354,0.8399760127067566,0.6854769587516785,0.6703073978424072,0.6727269887924194,0.625693142414093,0.5677172541618347,0.6699219346046448,0.5467242002487183,0.7647643089294434,0.5765570402145386,0.7088667154312134,0.7638972401618958,0.7790291905403137,0.6476650834083557,0.5985503792762756,0.6492690443992615,0.808600664138794,0.8216010928153992,0.6740596294403076,0.7245766520500183,0.6691867709159851,0.7300909161567688,0.8690532445907593,0.5957533121109009,0.59618079662323,0.782130777835846,0.6390470266342163,0.8068072199821472,0.7489875555038452,0.8511940240859985,0.814176619052887,0.7404104471206665,0.7328497171401978,0.6918313503265381,0.8117030262947083,0.6280505061149597,0.6523722410202026,0.6631669998168945,0.6255983114242554,0.5696684718132019,0.680290699005127,0.6246907114982605,0.7552297115325928,0.9032285213470459,0.623687207698822,0.7270885109901428,0.7903006076812744,0.838677167892456,0.7467211484909058,0.7514885067939758,0.7356913089752197,1.0,0.8099772930145264,0.7166600227355957,0.6364060640335083,0.7058601975440979,0.8605557680130005,0.8822868466377258,0.5995411276817322,0.8098406791687012,0.646560788154602,0.5470361113548279,0.7721010446548462,0.668317973613739,0.5675832033157349,0.6433011889457703,0.6066585779190063,0.5592984557151794,0.4952288269996643,0.8183975219726562,0.7833986878395081,0.8267752528190613,0.6865825653076172,0.66925448179245,0.5658423900604248,0.5661997199058533,0.8201850652694702,0.7126896977424622,0.7962071895599365,0.7739489078521729,0.6452025771141052,0.7469398975372314,0.8397706747055054,0.5573040246963501
2009 - warc III.txt,0.7584351301193237,0.5840093493461609,0.8419555425643921,0.7296817302703857,0.6771523356437683,0.7004579305648804,0.6018748879432678,0.4942745864391327,0.6275488138198853,0.46877521276474,0.8454352617263794,0.5499406456947327,0.7555740475654602,0.7245448231697083,0.8213154077529907,0.6366957426071167,0.5152158141136169,0.5865044593811035,0.8467051386833191,0.8416815996170044,0.6554988622665405,0.751544713973999,0.5765941739082336,0.8461536765098572,0.8779897689819336,0.5444527268409729,0.581413984298706,0.7831074595451355,0.6334050297737122,0.7902052998542786,0.7917815446853638,0.8412147760391235,0.8129326105117798,0.8179258108139038,0.7366057634353638,0.6255338191986084,0.7996034622192383,0.6858015060424805,0.6878191828727722,0.5948227047920227,0.6590222716331482,0.5737472772598267,0.6694898009300232,0.6112638115882874,0.6915779113769531,0.8465795516967773,0.5791489481925964,0.7992843985557556,0.7364698648452759,0.8954052329063416,0.7610164880752563,0.7533524036407471,0.7225781083106995,0.8099772930145264,0.9999999403953552,0.6677802205085754,0.6224011778831482,0.7108299732208252,0.8436402678489685,0.7770940065383911,0.600833535194397,0.8793091177940369,0.6437869071960449,0.5126821994781494,0.8331189751625061,0.772877037525177,0.5263389348983765,0.6327388286590576,0.6793705821037292,0.5587220191955566,0.428326815366745,0.7770779728889465,0.8070551156997681,0.869363009929657,0.6673765182495117,0.6940879821777344,0.5326627492904663,0.5105018615722656,0.7501935362815857,0.7238529920578003,0.7870363593101501,0.8251806497573853,0.7041335105895996,0.8528420925140381,0.8096036314964294,0.4922677278518677
2010 - blit draft.txt,0.8403616547584534,0.9037308692932129,0.7246269583702087,0.7642080187797546,0.7710751295089722,0.8747732043266296,0.8686695694923401,0.8582031726837158,0.8842418193817139,0.8659809827804565,0.7062416076660156,0.874001145362854,0.8449164032936096,0.779190182685852,0.7595900297164917,0.8993870615959167,0.8856344223022461,0.6970217227935791,0.7702906131744385,0.743596076965332,0.8857974410057068,0.8959764242172241,0.9122780561447144,0.7015182375907898,0.7135229110717773,0.9092621803283691,0.888023316860199,0.7997591495513916,0.8921027183532715,0.7528191804885864,0.7428787350654602,0.7483097314834595,0.6431781053543091,0.722697377204895,0.7779977917671204,0.9099799394607544,0.7944577932357788,0.712307870388031,0.8924332857131958,0.9140781164169312,0.7556266188621521,0.8407741785049438,0.68234783411026,0.8725098371505737,0.7740371227264404,0.7291591167449951,0.9150396585464478,0.593458354473114,0.7848167419433594,0.7269514799118042,0.7575302124023438,0.7676085233688354,0.7742335796356201,0.7166600227355957,0.6677802205085754,1.0,0.8792956471443176,0.8256134390830994,0.7537478804588318,0.7517027258872986,0.8605402112007141,0.704542338848114,0.933693528175354,0.824785590171814,0.6313031911849976,0.6263574957847595,0.8594784736633301,0.8997108936309814,0.7413433790206909,0.8420600891113281,0.7953957319259644,0.7790343165397644,0.7910445928573608,0.7538081407546997,0.9293986558914185,0.7575171589851379,0.8779507875442505,0.8768511414527893,0.7906830310821533,0.7633436918258667,0.6950862407684326,0.567172646522522,0.7260039448738098,0.7327880859375,0.7149182558059692,0.8694415092468262
2010 - fishing.txt,0.8327242732048035,0.8640658855438232,0.6727452278137207,0.7338981032371521,0.772836446762085,0.8777017593383789,0.8840407729148865,0.8668855428695679,0.8533044457435608,0.8536015152931213,0.6974548101425171,0.8711100816726685,0.8126827478408813,0.7308950424194336,0.7353447079658508,0.8872742056846619,0.8639493584632874,0.6649993658065796,0.7379131317138672,0.7026445865631104,0.8314337730407715,0.8657094836235046,0.8391042351722717,0.6707927584648132,0.6245474219322205,0.8452613949775696,0.9080399870872498,0.7487146854400635,0.8834648728370667,0.6899663209915161,0.723834216594696,0.6689531207084656,0.5864027142524719,0.7136588096618652,0.7392332553863525,0.8403231501579285,0.7590364217758179,0.7228661775588989,0.8935287594795227,0.8494848012924194,0.7451925873756409,0.8720988035202026,0.6243546605110168,0.8635818362236023,0.7261641621589661,0.6424954533576965,0.885449230670929,0.5844427943229675,0.7391006946563721,0.6807393431663513,0.686966061592102,0.6835435032844543,0.7476223707199097,0.6364060640335083,0.6224011778831482,0.8792956471443176,1.0,0.8032177686691284,0.6666786670684814,0.6761690378189087,0.8164602518081665,0.6324958801269531,0.8726829290390015,0.8303316831588745,0.6074915528297424,0.6253877282142639,0.8240103721618652,0.8650295734405518,0.7165579795837402,0.860682487487793,0.8037459850311279,0.7172115445137024,0.7684521675109863,0.7366036176681519,0.9037183523178101,0.7566598057746887,0.8504803776741028,0.8703784346580505,0.6917674541473389,0.757371723651886,0.6710291504859924,0.5336164832115173,0.6960417032241821,0.6864839196205139,0.6629446744918823,0.8662653565406799
2010 - home 1.3.txt,0.8154521584510803,0.7799405455589294,0.7217152118682861,0.765701413154602,0.7612370252609253,0.8249984383583069,0.8054101467132568,0.7373164892196655,0.7865088582038879,0.7374070882797241,0.7391772866249084,0.7652520537376404,0.7906723618507385,0.7644931077957153,0.7660086750984192,0.7979525327682495,0.747623860836029,0.6519485116004944,0.7835320234298706,0.778006374835968,0.7609811425209045,0.856365442276001,0.7482924461364746,0.7819222211837769,0.7332496047019958,0.7706871628761292,0.8091274499893188,0.8065791726112366,0.7832302451133728,0.7466863989830017,0.7582302689552307,0.7243704199790955,0.6839168071746826,0.7505154013633728,0.76978600025177,0.7887915372848511,0.7747465372085571,0.7351822257041931,0.849707841873169,0.7942383885383606,0.7858593463897705,0.7868736982345581,0.6398620009422302,0.7915884852409363,0.7563564777374268,0.7109944224357605,0.792730450630188,0.6933779716491699,0.777721107006073,0.7377460598945618,0.7211945056915283,0.7149412631988525,0.7572153210639954,0.7058601975440979,0.7108299732208252,0.8256134390830994,0.8032177686691284,1.0,0.7326447367668152,0.7168372273445129,0.7647078633308411,0.7323024272918701,0.7939937114715576,0.726486086845398,0.6934874057769775,0.7068396210670471,0.7268450260162354,0.781845211982727,0.7184454798698425,0.7804276347160339,0.6956440806388855,0.748491108417511,0.7852343916893005,0.764497697353363,0.8477442860603333,0.7552847266197205,0.7702395915985107,0.7550383806228638,0.7213253974914551,0.7921445369720459,0.7563844919204712,0.6387538909912109,0.7704105377197266,0.7549871206283569,0.757846474647522,0.7470972537994385
